Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
82507,2020-07-20 04:05:48,213113028819344,fraud_Kling-Ernser,entertainment,1.29,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,e59a79b857a76eea9137ae7d4e272c71,1374293148,44.025003000000005,-76.008782,0
227702,2020-09-10 22:20:36,2291163933867244,"fraud_Pouros, Walker and Spencer",kids_pets,39.49,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,21c7bcfe8a4c80269791c85dc89b6924,1378851636,34.857878,-81.04234100000001,0
66702,2020-07-14 04:17:31,213180742685905,fraud_Luettgen PLC,gas_transport,57.81,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,ae9fb0926a60800d8b14278b840d46d0,1373775451,41.45534,-124.418612,0
50360,2020-07-08 04:42:33,4400011257587661852,fraud_Friesen-D'Amore,gas_transport,74.23,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,2653cb8f3a7eaa3a2262137f1c02c0c8,1373258553,42.268243,-98.39841,0
198337,2020-08-30 10:13:12,4265776278887457,"fraud_Tillman, Dickinson and Labadie",gas_transport,48.94,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,04093f83cb78055276e3ac78c4418fad,1377857592,35.356759999999994,-91.965739,0
410202,2020-11-30 02:39:14,180069253480336,fraud_Daugherty-Thompson,food_dining,29.43,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,8689e1ab3c0262ec2507798b71f6eeb8,1385779154,41.295207,-77.85506600000001,0
461347,2020-12-11 05:53:23,372509258176510,"fraud_Bernier, Volkman and Hoeger",misc_net,103.52,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,0e7ccc335461f2a52e5586e9032aab31,1386741203,42.620971,-83.69572099999999,0
537706,2020-12-28 04:25:35,4423489490781412,fraud_Kerluke-Abshire,shopping_net,1.29,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,ac351bc3ce4258bc19660be4bfd5d7e3,1388204735,42.182365,-91.2624,0
201255,2020-08-31 04:58:28,3565423334076143,"fraud_Raynor, Feest and Miller",gas_transport,57.57,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,7692309375e678610287122c839ef721,1377925108,38.917735,-87.79354599999999,0
74251,2020-07-17 04:34:35,3502088871723054,fraud_Vandervort-Funk,grocery_pos,57.44,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,573d6b0ab89c9624332cfe9650f33ad4,1374035675,39.179921,-76.99217,0
242349,2020-09-17 00:00:44,4861310130652566408,fraud_Cassin-Harvey,grocery_net,56.08,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,9c0fca80021500bcb3fd12f82a277c8c,1379376044,30.592208000000003,-91.783922,0
50267,2020-07-08 02:52:37,3565196229855512,"fraud_Turcotte, McKenzie and Koss",entertainment,92.53,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,1d1f4a838bc577c90cf5036ceafc7d5c,1373251957,39.627082,-93.280293,0
234101,2020-09-13 21:18:20,346273234529002,"fraud_Parker, Nolan and Trantow",entertainment,163.03,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,27951563cca1ab13b3e72229bcce4535,1379107100,38.468229,-80.62956199999999,0
179346,2020-08-23 14:20:40,2264937662466770,fraud_Price Inc,shopping_net,3.09,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,17ba17026480d8d059255e0f11f12853,1377267640,28.866068,-99.387643,0
400171,2020-11-24 23:55:46,2280870154157385,"fraud_Kihn, Brakus and Goyette",personal_care,4.96,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,72bef78b33392f75d97592a59e10e60c,1385337346,39.275812,-90.62742,0
67045,2020-07-14 07:08:51,6011679934075347,fraud_Heller-Langosh,gas_transport,54.64,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,3ce81405d393c37d7c84c5e11838e7d0,1373785731,40.060409,-106.844596,0
333519,2020-10-27 00:13:50,6592243974328236,"fraud_Schultz, Simonis and Little",grocery_pos,41.49,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,2e25389cca9567030f2f8162af59026e,1382832830,32.238259,-86.63281500000001,0
227622,2020-09-10 21:12:14,3525590521269779,fraud_Christiansen-Gusikowski,misc_pos,8.4,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,89c3db2449e01583188ddc61403caa62,1378847534,36.377834,-78.52173499999999,0
328257,2020-10-25 08:19:14,4661996144291811856,fraud_Jacobi and Sons,shopping_pos,4.99,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,914365e0259e664f227517f18924da1d,1382689154,41.839766,-80.64924,0
115091,2020-07-31 16:55:37,38947654498698,fraud_Nader-Maggio,personal_care,7.95,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,1df604a95597ef22dc521099ce3e9346,1375289737,39.498874,-83.024874,0
119031,2020-08-02 07:08:51,4836998673805450,fraud_Funk Group,grocery_net,32.47,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,bb6523fa2f39aa531783102142bc3433,1375427331,45.643479,-86.922442,0
109843,2020-07-29 01:38:34,4497913965512794052,fraud_Mraz-Herzog,gas_transport,70.64,Scott,Edwards,M,838 Amy Street Suite 107,Pembroke,NC,28372,34.6902,-79.1834,14783,Hospital doctor,1955-11-07,ec93f07c3df7acc053fe88349c34cf14,1375061914,35.2019,-79.878966,0
313645,2020-10-18 18:52:07,372509258176510,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1.74,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,1bee860653f5e0b169d98a8eea5372a8,1382122327,42.398573,-83.570266,0
182142,2020-08-24 08:49:39,4550599031376731,fraud_Botsford Ltd,shopping_pos,2.62,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,1a2ce17905c04495712cfca87338e7b9,1377334179,40.805627,-82.358296,0
479473,2020-12-14 22:54:47,346208242862904,"fraud_Witting, Beer and Ernser",home,47.54,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961-05-13,9c59b60efd2df1b8e2790a22a4217f4c,1387061687,39.727228,-73.779572,0
29643,2020-06-30 21:55:45,4191109180926792,"fraud_Reichert, Shanahan and Hayes",shopping_net,6.71,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,06ece1756377e5f947f583d79096a2ea,1372629345,38.980643,-83.217333,0
497521,2020-12-19 11:11:15,345832460465610,fraud_Deckow-Dare,food_dining,60.02,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,ffdd41d3955ae9829286af7fec9d8b6a,1387451475,39.045545,-78.020381,0
142624,2020-08-10 07:22:41,30364087349027,"fraud_Raynor, Feest and Miller",gas_transport,56.19,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,9b7e4d466e8c08d8d339f962a6820219,1376119361,35.328988,-96.352899,0
294473,2020-10-10 11:44:26,6011934240159560,fraud_Rempel Inc,shopping_net,96.49,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,b9ee6e7ebf7809a7082e73bf6900f366,1381405466,43.270977,-69.388469,0
128487,2020-08-04 18:32:24,3559160581764413,fraud_Carroll PLC,health_fitness,74.78,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,ce126c685ce7ff65e5a5dec8759e7c35,1375641144,43.019388,-78.604198,0
514048,2020-12-22 11:33:11,3598014571045296,fraud_Wiegand-Lowe,grocery_net,48.82,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,ca2acd254fc0828e2bc9d22a92c326d7,1387711991,35.951721,-77.497517,0
398422,2020-11-24 12:24:27,4640395708703,fraud_Hamill-D'Amore,health_fitness,3.33,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,061201aa18f08632443c0d756c9e5ada,1385295867,29.732023,-92.420735,0
80410,2020-07-19 14:56:54,345060451158891,fraud_Ratke and Sons,health_fitness,63.83,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",1960-04-03,3b93d6ece7b7b3c04e03ce7e3ee1cfbc,1374245814,42.504379,-72.224657,0
13837,2020-06-25 23:16:54,2356276337669917,fraud_Breitenberg-Hermiston,kids_pets,115.75,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,6fb0f0c83a90094334d83bf7da519f02,1372202214,39.188164,-75.57109799999999,0
432544,2020-12-05 01:43:29,6011438889172900,fraud_McDermott-Weimann,grocery_pos,188.8,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,af013cf743a97c6ec8a7b08608d70511,1386207809,34.468238,-91.891153,0
447593,2020-12-07 22:45:26,4158945090781624,fraud_Macejkovic-Lesch,shopping_pos,6.85,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,d688da5d433a84fd7d8964d729714882,1386456326,39.670781,-79.89165,0
237198,2020-09-14 20:45:08,6011399591920186,fraud_Boyer PLC,misc_pos,7.63,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,be6b14b698a7f92645b00e255eb16263,1379191508,41.58991,-73.15153199999999,0
409548,2020-11-29 23:15:06,4006047418382,fraud_Nienow PLC,entertainment,17.91,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,1d6c9945b13692f238fbc21b6afaeb8b,1385766906,37.180565,-85.43844200000001,0
375262,2020-11-14 21:18:57,340103199302564,fraud_Nolan-Williamson,kids_pets,100.54,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,6f7b848ab12bbadbf1d112e997deebec,1384463937,35.433329,-80.357559,0
489221,2020-12-17 03:00:57,30442439074871,fraud_Kerluke PLC,misc_net,3.96,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,c12b590a77ceca9667bd38888997da40,1387249257,42.171259,-75.13288100000001,0
363097,2020-11-09 09:02:53,4777065439639721,fraud_DuBuque LLC,grocery_pos,92.03,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,c8b401fb74b438c24a1ae14c669afe91,1383987773,40.299847,-75.21226300000001,0
381009,2020-11-16 21:32:46,371284424780634,fraud_Kuhn Group,food_dining,12.29,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",1952-01-29,06dc77acbc4b239d8f07d5ccd51e551d,1384637566,33.968653,-101.653691,0
525820,2020-12-25 13:50:05,4481131401752,"fraud_Haley, Batz and Auer",health_fitness,18.97,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,ad84c1ff56d0594d8275da2c32b8c629,1387979405,42.82436,-71.32279799999999,0
530830,2020-12-26 20:26:55,6011148190095209,fraud_Fisher-Schowalter,shopping_net,50.6,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,5df6ddc0e92c8a6894eaa44c9c70b399,1388089615,38.164249,-122.316953,0
120118,2020-08-02 15:14:35,377234009633447,"fraud_Lakin, Ferry and Beatty",food_dining,23.41,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,f52270c0eeb9a6571494a65e3a8587a9,1375456475,38.882396,-77.080924,0
449980,2020-12-08 09:47:40,30290551782700,fraud_Kunde-Sanford,misc_net,5.06,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,8d7ef77497e04cf08bc8a4d7b4ecef1f,1386496060,37.624291,-88.231385,0
222571,2020-09-08 10:08:44,4979422371139333,fraud_Cummerata-Jones,gas_transport,61.55,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,033d6451a028d29ca5a6c0f21e9f399e,1378634924,41.315202,-98.933755,0
69713,2020-07-14 22:20:39,630484879808,fraud_Block-Hauck,travel,489.81,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,3cfacf8b679811bfb28a1020db28d7fd,1373840439,35.856921,-120.411125,0
230612,2020-09-12 12:22:54,4792627764422477317,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,3.06,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,bcf42f130a8aa9748645f691fcf89548,1378988574,39.88865,-95.842118,0
514333,2020-12-22 12:42:30,4116554952971686,fraud_Hills-Boyer,personal_care,51.64,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,524d1cc46e43d1e5a062fc0f5364bae3,1387716150,26.311883,-81.329528,0
546402,2020-12-29 14:38:46,4048508450704760,fraud_Schuppe LLC,entertainment,6.54,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,b0a1e07762bc7261e1a4e46cefa63ec3,1388327926,41.038451,-97.169241,0
25924,2020-06-29 22:45:14,3573030041201292,fraud_Kling-Ernser,entertainment,37.34,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,9174cb9ae7c6ce090f77d43e97313525,1372545914,40.010912,-110.207085,0
359739,2020-11-08 03:50:26,4400011257587661852,fraud_Harber Inc,gas_transport,92.61,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,1c8154933cf89b7e2cfa6ea02105f0d2,1383882626,41.688381,-98.541687,0
334794,2020-10-27 12:13:02,3501942333500073,fraud_Schumm PLC,shopping_net,6.71,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,1c5b4961c94ae6f31c80bdb3629c4544,1382875982,34.213707,-111.32258600000002,0
435158,2020-12-05 19:09:04,30197398657930,fraud_Heathcote LLC,shopping_net,162.37,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,eff208a25f64c217aa07a9881382d909,1386270544,35.878729,-79.592575,0
547105,2020-12-29 16:55:13,4220345354880,"fraud_Ledner, Hartmann and Feest",health_fitness,37.58,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,30948782831732ea2c17549c024b65fc,1388336113,42.614257,-82.957901,0
50672,2020-07-08 10:04:51,30248898834493,"fraud_Schaefer, Maggio and Daugherty",gas_transport,41.03,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,5c89437ee151afba674c46656ed77880,1373277891,32.571318,-99.775421,0
83062,2020-07-20 08:21:46,2291163933867244,fraud_Kiehn Inc,grocery_pos,127.14,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,2fb47cfcb8950791a0efd53d2a4d552c,1374308506,33.162236,-80.687997,0
181194,2020-08-24 01:21:12,2720894374956739,"fraud_Hoppe, Harris and Bednar",entertainment,134.21,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,e2ecb67f9d047b651277ad11c5eb0a3d,1377307272,43.47535,-82.862072,0
524837,2020-12-25 06:32:23,4587577161160601,fraud_Mraz-Herzog,gas_transport,28.51,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,d51fe445c8656de2d082994df75578ec,1387953143,44.531961,-68.80645799999999,0
153457,2020-08-14 00:04:21,4170689372027579,fraud_Conroy-Cruickshank,gas_transport,44.4,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,3aaceec7094fb7570f2e193c18b241c9,1376438661,36.438587,-97.903115,0
369544,2020-11-11 15:36:04,4725837176265195730,"fraud_Medhurst, Cartwright and Ebert",personal_care,113.38,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,7a4b18926403a07a515d7374ce7af3a4,1384184164,30.635446,-86.93045699999999,0
162215,2020-08-17 08:15:56,30092964733035,"fraud_Casper, Hand and Zulauf",grocery_pos,189.08,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,0e6288d5fd035a5d4e87566d4bdb1752,1376727356,39.287071000000005,-83.555146,0
241159,2020-09-16 05:07:05,4727244663135968,fraud_Jast and Sons,food_dining,114.4,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,5bff0883d569fd7f0cc0d8f3699089c6,1379308025,30.061626,-87.756765,0
290264,2020-10-08 00:42:13,4710826438164847414,fraud_Torp-Labadie,gas_transport,45.56,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,c8db3696ab473b4ced4c133bcfee71f1,1381192933,49.60392,-107.6097,0
83938,2020-07-20 14:03:01,60490596305,"fraud_Hermiston, Russel and Price",food_dining,19.62,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,bc2b76688b8ae20a4e095ab47a7f63cf,1374328981,35.255134000000005,-90.03135400000001,0
417026,2020-12-01 04:14:09,341546199006537,fraud_Emard Inc,gas_transport,64.24,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,dae270c95068063a5806073e09623041,1385871249,64.276697,-166.37198600000002,0
39617,2020-07-05 09:10:21,30546453310167,fraud_Heller-Langosh,gas_transport,51.37,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,518b9ba20905ef5de95ac2bc613690ab,1373015421,43.295313,-71.388139,0
53673,2020-07-09 20:19:37,2269768987945882,fraud_Turner LLC,travel,8.39,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,a0334d7c0d0188c4d36e337ead961907,1373401177,43.148197,-77.84808100000001,0
236095,2020-09-14 14:04:54,4727244663135968,fraud_Schaefer Ltd,kids_pets,92.05,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,91552507fbcccb9646d926930253fc38,1379167494,30.262158000000003,-87.377489,0
537498,2020-12-28 03:21:03,4467456915153312231,fraud_Heidenreich PLC,grocery_pos,90.51,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,f6fc71c77c6a5d01a97e8f0cbe96e020,1388200863,28.445239,-82.903161,0
301414,2020-10-12 22:45:22,4477156602511939689,fraud_Pollich LLC,home,33.35,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,74611ece3eebe9fc4825bd2db8135820,1381617922,40.10447,-111.127041,0
529392,2020-12-26 13:03:40,4904681492230012,fraud_Friesen Inc,shopping_pos,1376.05,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,862d9efd8a51d07f92fdaa5c39b52b8a,1388063020,40.92141,-73.549678,0
52928,2020-07-09 13:50:54,3524574586339330,fraud_Cormier LLC,shopping_net,9.75,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,223621cde3cd9f4fd15a5f575b306307,1373377854,27.900219,-79.632671,0
350860,2020-11-03 13:31:26,344709867813900,fraud_Goyette-Herzog,travel,6.9,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,a0315caed41a3385e152db7de79400e0,1383485486,27.755513,-81.82874,0
358704,2020-11-07 16:27:08,2720433095629877,fraud_Heller PLC,health_fitness,42.25,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,d5eec28b841aa51cb1b96fa5d3c685bf,1383841628,44.78099,-69.21059699999999,0
239788,2020-09-15 16:40:16,30376238035123,fraud_Jakubowski Inc,home,63.95,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,700e180cddd0e9afdac73fe43d4eb8b0,1379263216,43.493282,-124.986838,0
272154,2020-09-29 20:40:03,4792627764422477317,"fraud_Swaniawski, Lowe and Robel",shopping_pos,4.14,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,04816ce71f7f8cc242447e0dfa301a0d,1380487203,38.17685,-95.862555,0
533255,2020-12-27 10:12:44,501802953619,fraud_Terry-Huel,shopping_net,3.41,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,d99290793564797911fa98408a70d6c9,1388139164,41.141281,-122.080048,0
456414,2020-12-09 18:53:33,2713913904780408,fraud_Rau-Grant,kids_pets,80.2,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,6cddb4e4b75b9f4d405acc759689f329,1386615213,31.395114000000003,-90.827017,0
270047,2020-09-29 03:53:22,676245600876,fraud_Conroy Ltd,shopping_pos,2.9,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,9a09cf60abd8c8c22448b70b856dea60,1380426802,26.706752,-80.775965,0
75483,2020-07-17 17:16:33,4939976756738216,fraud_Schumm PLC,shopping_net,31.7,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,e9c173e21be587a59fcdf6f4311fee2f,1374081393,27.362169,-99.734129,0
525013,2020-12-25 08:01:09,30175986190993,fraud_Murray-Smitham,grocery_pos,135.03,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,7642e91bb405317f4af1d19ad282592e,1387958469,47.487564,-95.829437,0
326493,2020-10-24 12:26:57,3529597930342630,fraud_Hills-Witting,shopping_net,9.68,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,a03bd11f4a7442170347b36b2e7c1ec6,1382617617,41.966296,-74.310201,0
30670,2020-07-01 10:11:43,374125201044065,fraud_Simonis-Prohaska,misc_pos,106.52,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,d7706c4dd02e276273c9900fee6b1c8a,1372673503,39.216047,-76.452427,0
3892,2020-06-22 13:25:17,501802953619,"fraud_Reinger, Weissnat and Strosin",food_dining,15.36,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,27261dabe9c38f35461fa7b41d56729e,1371907517,41.539331,-122.973571,0
492880,2020-12-18 04:16:57,30103132002433,fraud_Hermann-Gaylord,misc_pos,184.14,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,16858,41.0001,-78.2357,3688,Dispensing optician,1987-10-26,5a1d623769293f555bc3c928f7dd7d9d,1387340217,41.274598,-77.91513,0
82268,2020-07-20 02:13:17,342319985983023,"fraud_Yost, Block and Koepp",misc_pos,27.45,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,ea277c00a474c23d8b1d2571062e4978,1374286397,43.006554,-74.45803000000001,0
533039,2020-12-27 09:01:12,4917187576956394,"fraud_Reichert, Rowe and Mraz",shopping_net,3.51,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,e0bfda4fcbe79e4ce51c65b4c3899f95,1388134872,35.362171000000004,-96.904362,0
293940,2020-10-10 03:10:50,3528231451607350,fraud_Heathcote LLC,shopping_net,7.84,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,bd8e428f14d71af1b8a578655c77790a,1381374650,39.016391,-75.845508,0
